老磊,家阿贸府樊(沛/老),ph,bod,cod,ss,tn,tp
20250301,31340,6.5,4.0,5.9,1.7,9.324,.948
20250228,30450,6.4,4.3,5.9,1.7,10.268,1.031
20250227,29950,6.6,3.6,5.7,1.7,9.853,.981
20250226,30020,6.8,5,5.7,1.8,10.083,.878
20250225,29170,6.8,4.7,6.2,1.9,7.769,0.899
20250224,29260,6.8,5.3,6.4,1.9,11.155,.936
20250223,29980,6.9,5.5,6,1.9,9.705,.940
20250222,30180,6.8,4.7,5.6,1.8,9.509,.736
20250221,29590,6.6,6.7,5.4,1.8,9.210,.758
20250220,29140,6.7,8.2,6.1,1.9,9.107,.623
20250219,29890,6.7,8.9,6.1,2.1,9.812,1.004
20250218,29580,6.7,7.9,6.2,2,9.153,.452
20250217,30380,6.9,5.5,6,2,10.947,1.049
20250216,30790,6.8,4.6,5.6,2,10.8,1.093
20250215,33320,6.8,4.5,5.5,1.9,9.824,0.592
20250214,32350,6.8,2.9,4.3,1.8,10.161,1
20250213,32410,6.7,3.7,4.3,1.8,9.480,0.243
20250212,40240,6.8,5.7,4.3,2,11.747,0.822
20250211,29760,7,5.4,4.3,2,10.848,.129
20250210,30010,7.1,5.2,4.3,2,12.138,.177
20250209,29390,6.9,6.1,3.5,2.1,11.752,1.379
20250208,30040,6.9,7.1,4.1,1.7,9.946,.979
20250207,29820,6.85,3.7,4.2,1.8,10.158,.682
20250206,29240,6.9,5.4,4,1.8,9.725,.228
20250205,29300,6.8,8.2,4,2.1,9.937,.308
20250204,29340,6.8,5.9,4.3,2.2,10.402,.750
20250203,30812,7,8.4,4.5,2.3,3.344,.113
20250202,33857,6.4,5.6,3.9,2.5,0.026,.109
20250201,42050,6.6,5.6,5,2.6,3.389,0.209
20250131,31333,6.3,4.7,4.7,3,3.719,.207
20250130,30697,6.3,5,4.9,2.7,2.378,.235
20250129,31076,6.2,5.4,5,2.9,3.838,1.690
20250128,34369,6.4,5.6,5.1,23.6,1.984,.478
20250127,36060,6.4,2.5,4.6,2.3,8.114,.3
20250126,30286,6.8,6.5,5,2.4,7.350,.363
20250125,30412,6.7,7.6,4.4,2.3,8.611,1.103
20250124,29556,6.8,6.7,4.8,2.4,8.613,.591
20250123,28951,6.8,8.4,4.8,2.5,6.104,.443
20250122,29505,6.8,7,5.1,2.6,6.043,.826
20250121,29266,6.8,7,4.9,2.6,6.67,.872
20250120,30979,6.9,7.8,4.8,2.6,10.372,.64
20250119,31002,6.9,8.1,5,2.5,10.513,.579
20250118,30914,6.8,7.9,5.,2.7,10.208,.813
20250117,30740,6.7,8.6,4.3,2.5,8.243,1.033
20250116,29811,6.9,8.4,4.4,2.4,11.166,.761
20250115,30596,6.8,6.8,6.1,2.6,8.747,.649
20250114,33733,6.4,5.6,4.3,2.3,10.091,.682
20250113,31764,6.5,4.8,6.1,2.2,12.442,.849
20250112,33402,6.1,4.3,5.9,2.3,9.907,.83
20250111,32710,6.2,7.2,6.9,2.5,9.075,.65
20250110,30957,6.7,7.2,6,2.22,8.421,1.085
20250109,29713,6.7,5.5,6.2,2.4,8.722,1.028
20250108,31061,6.8,5.3,6.1,2.6,8.747,.649
20250107,30827,6.7,5.7,6.2,2.5,9.173,.532
20250106,305453,6.7,3,6,2.5,10.013,.405
20250105,30293,6.7,1.4,6.1,2.4,8.369,.895
20250104,30940,6.9,5.5,5.8,2.2,8.543,1.121
20250103,30830,7,2.7,6.6,2.4,8.468,.657
20250102,30470,7,4.2,6,2.2,8.749,.651
20250101,30020,6.7,3.6,6.8,2.1,8.012,.939
20241231,30860,6.9,3.6,5.5,2,7.945,.951
20241230,30790,6.8,3,5.6,1.9,8.586,.920
20241229,30990,6.9,2,5.6,1.7,9.109,.730
20241228,31630,6.9,5.4,5.3,1.7,8.236,.727
20241227,30920,6.9,2.4,5.4,1.8,7.832,.825
20241226,30540,6.8,2,5.6,1.8,7.785,.446
20241225,30810,6.9,3.7,5.6,1.7,7.2,.739
20241224,30770,6.9,3.5,5.3,1.7,8.675,.7
20241223,31840,6.8,3.9,5,1.7,8.863,.343
20241222,31050,6.9,1.9,5.2,1.7,8.077,.343
20241221,31140,6.8,2.4,5.2,1.9,8.942,.5
20241220,31590,6.8,2,5.6,1.8,9.308,1.0047
20241219,31270,6.7,1.8,4.8,2,8.719,1.020
20241218,32370,6.7,2.2,4.7,1.9,7.608,1.032
20241217,32960,6.6,1.8,4.7,2.1,8.307,1.080
20241216,31870,6.7,2.4,4.7,1.8,12.634,1.013
20241215,31770,6.8,3.1,5,1.6,12.414,.931
20241214,32770,6.8,1.4,4.8,1.7,10.755,.736
20241213,31620,6.7,1.7,4.6,1.9,9.610,.731
20241212,31280,6.7,2.6,4.6,1.9,11.999,.754
20241211,31290,6.7,2,4.5,2,11.819,.6
20241210,30090,6.8,2,4.7,2,11.536,.541
20241209,309990,6.8,1.7,5.1,1.7,12.017,.451
20241208,31820,6.8,2.2,4.8,1.6,10.563,.673
20241207,32490,6.8,.9,6.1,1.6,9.488,.595
20241206,32250,6.8,1.9,4.9,1.8,10.086,.534
20241205,32020,6.9,1.7,49,1.6,10.446,.541
20241204,31380,6.8,2.8,4.8,1.6,10.396,.574
20241203,32030,6.8,5.1,4.9,1.6,10.162,.614
20241202,31140,6.8,2,5.2,1.5,10.773,.689
20241201,32630,6.8,2.4,5,1.5,10.464,.84
20241130,33250,6.7,2,4.8,1.5,9.449,.581
20241129,33850,6.6,1.9,4.7,1.6,8.813,.557
20241128,32490,6.8,1.4,4.6,1.8,8.206,.781
20241127,36070,6.9,2.4,4.5,1.6,7.028,.341
20241126,52430,6.6,1.3,5,1.7,9.917,.626
20241125,33000,6.8,2.8,4.9,3.1,9.966,.223
20241124,32870,6.8,3.1,5.2,1.7,9.358,.761
20241123,32240,6.6,1.8,4.6,1.5,8.679,.406
20241122,33150,6.4,1.6,4.6,1.6,8.710,.513
20241121,33030,6.5,1.7,4.7,1.7,8.771,.562
20241120,34120,6.7,2,4.6,1.7,8.841,.606
20241119,34880,6.7,3.3,4.7,1.9,8.769,.744
20241118,35510,6.8,3.1,5.3,1.9,9.763,.663
20241117,32780,6.8,1.4,4.8,1.5,9.145,.603
20241116,33510,6.6,1.,4.6,1.6,9.116,.632
20241115,33370,6.6,2,4.6,1.5,8.78,.530
20241114,34160,6.6,2.3,4.6,1.7,7.570,.610
20241113,40010,6.6,1.7,4.5,1.5,7.635,.737
20241112,38030,6.6,2.3,4.4,1.9,8.176,.510
20241111,37400,6.7,2.1,4.1,1.5,9.129,.521
20241110,36370,6.8,2.1,4.3,1.7,7.609,.565
20241109,36080,6.6,1.8,4.2,1.6,6.9685,.497
20241108,36720,6.7,1.1,4.4,1.6,6.633,.767
20241107,37770,6.8,1.3,4.3,1.6,6.399,.706
20241106,39570,6.7,1.9,4.3,1.7,6.867,.829
20241105,42420,6.7,1.4,4.1,1.5,6.077,.785
20241104,46150,6.8,2.5,3.4,1.6,6.119,.734
20241103,52670,6.8,.8,3.2,1.5,5.040,.610
20241102,68170,6.6,2,2.4,1.6,3.576,.307
20241101,59380,6.7,1,4.8,1.6,8.268,.559
20241031,37030,6.7,.8,4.2,1.5,6.717,.615
20241030,36240,6.8,1.7,4.8,1.6,6.650,.726
20241029,36600,6.8,1.6,4.5,2.5,6.578,.574
20241028,42160,6.8,1.3,4.3,1.6,6.692,.760
20241027,43680,6.7,1,3.9,1.3,6.324,.655
20241026,41810,6.8,1.5,3.7,1.5,4.978,.658
20241025,45220,6.7,.8,3.6,1.6,4.415,.793
20241024,50520,6.8,1.3,3.3,1.4,3.773,.782
20241023,60110,6.8,1.1,2.6,1.3,4.024,.450
20241022,68140,6.5,1.5,3.6,1.4,5.322,.486
20241021,38600,6.6,.9,4,1.4,6.341,.608
20241020,39520,6.8,1.9,3.9,1.4,4.242,.714
20241019,49100,6.7,1,3.9,2.6,5.350,.422
20241018,39880,6.6,1.3,4,1.7,5.647,.640
20241017,40370,6.7,1.3,4,1.6,4.372,.744
20241016,42810,6.8,1.6,3.5,1.6,3.262,.584
20241015,48330,6.6,1.5,3.9,6.1,6.013,.324
20241014,34530,7.1,1.1,4.7,2.1,9.190,.459
20241013,31940,7,.9,4.3,1.9,8.342,.506
20241012,31330,7,.3,4.3,2,7.979,.383
20241011,32370,7,.41,4.4,1.9,8.989,.727
20241010,33420,7.2,.6,4.5,1.9,11.037,.552
20241009,32530,7.1,1.5,4,1.6,10.676,.656
20241008,36310,7.1,1.6,4.3,1.6,9.284,.576
20241007,39710,7.2,.9,4.7,1.7,10.128,.376
20241006,35800,7.1,.9,4.3,1.4,10.313,.515
20241005,33100,7,.6,4.1,1.5,9.317,.736
20241004,37460,7.2,.7,4.7,1.6,8.952,.705
20241003,38110,7.2,.6,4.5,1.5,10.383,.620
20241002,32970,7.2,1.1,4.5,1.5,10.608,.555
20241001,33850,7,1.5,4.2,1.4,9.972,.653
20240930,35380,7.2,.9,4.4,1.4,9.072,.670
20240929,34970,7.2,.6,4.4,1.5,8.098,.522
20240928,36770,7.1,1.2,4.1,1.5,7.372,.522
20240927,37910,7,.5,3.8,1.3,6.722,.662
20240926,39130,7.1,2,4,1.4,5.667,.472
20240925,39620,7.1,1.3,3.7,1.6,5.147,0.632
20240924,43980,7.2,2.2,3.6,1.4,4.735,0.853
20240923,55780,7.1,0.6,3.3,1.2,4.408,0.953
20240922,60420,7,1.4,2.6,1.2,3.237,0.719
20240921,63980,7,1.1,3.7,1.8,4.707,0.092
20240920,40930,6.9,1.5,4.4,1.7,7.061,0.615
20240919,34230,7.1,1,5.3,1.3,7.471,0.532
20240918,33730,7.1,0.9,4.9,1.2,7.276,0.143
20240917,33610,7.1,2.3,4.7,1.2,5.547,0.234
20240916,35780,7.2,0.9,4.7,1.2,6.676,0.457
20240915,34470,7.1,1.5,4.8,1.3,6.272,0.277
20240914,35280,7,0.8,4.4,1.2,4.854,0.312
20240913,35270,6.9,1.4,4.1,1.2,6.607,0.565
20240912,34590,7,0.9,4.4,1.2,5.227,0.648
20240911,46540,7,1.7,4.5,1.6,6.411,0.431
20240910,34420,7,1.6,4.5,1.2,6.204,0.489
20240909,34870,6.9,1.1,5,1.2,7.249,0.635
20240908,34140,7,0.6,4.8,1.1,7.071,0.352
20240907,32760,7,1.4,4.8,1.1,5.928,0.143
20240906,32640,7,0.7,5,1.2,6.851,0.347
20240905,32340,7,1.1,4.7,1.2,6.687,0.205
20240904,33270,7,0.4,4.4,1.2,7.196,0.166
20240903,32610,7.1,1.5,4.4,1.2,7.013,0.322
20240902,32780,6.9,1.7,4.6,1.2,8.354,0.386
20240901,33360,6.9,1.1,4.3,1.2,8.835,0.629
20240831,33260,6.9,1,5.6,1.1,8.807,0.628
20240830,34880,6.7,2.2,4.6,2.8,9.822,1.281
20240829,36210,6.6,1.9,4.6,2.8,9.675,1.412
20240828,35440,6.7,1,4.6,2.8,9.539,1.335
20240827,34470,6.7,2.2,4.2,1,8.971,0.675
20240826,34870,6.7,2.7,3.9,1,9.830,0.842
20240825,33420,6.9,1.4,4.4,1,6.841,0.490
20240824,34740,6.8,0.6,4,0.9,5.908,0.547
20240823,37890,6.9,1.9,4.1,1,4.147,0.527
20240822,41650,6.9,1.8,3.8,0.9,4.546,0.884
20240821,48550,6.9,3.9,4.1,1.1,3.310,0.672
20240820,48360,6.8,2.7,4.6,1.2,5.983,0.635
20240819,34720,6.8,3.6,4.7,1.2,7.230,0.537
20240818,34260,6.9,2.2,4.6,1.2,7.773,0.477
20240817,33120,6.8,0.8,4.2,1.1,6.623,0.390
20240816,32800,6.8,1.1,4.5,1.2,7.537,0.338
20240815,33430,6.8,2.3,4.1,1.1,7.142,0.314
20240814,34510,6.8,1.2,4.1,1.2,6.877,0.293
20240813,36020,6.7,2.4,4.3,1.2,7.207,0.419
20240812,36600,6.7,2.3,4.1,1.1,7.262,0.619
20240811,37850,6.8,2.4,4.2,1,7.354,0.650
20240810,37210,6.8,2.9,4.4,1,7.755,0.663
20240809,35440,6.8,1.8,4.7,1.1,7.303,0.645
20240808,35680,6.8,1.8,3.9,1.1,9.134,0.638
20240807,36200,6.7,2.6,3.7,1,9.082,0.722
20240806,35830,6.8,2.7,8.4,1.1,9.259,0.579
20240805,37280,6.8,1.9,4.3,1.1,8.497,0.568
20240804,36590,6.8,2.3,4.8,1.1,7.779,0.503
20240803,37500,6.8,1.2,3.9,1,8.039,0.594
20240802,37950,6.9,1.2,3.8,1.2,8.824,0.550
20240801,37750,6.8,5.7,4.5,1.1,7.887,0.493
20240731,38580,6.8,1.6,3.6,1.2,7.625,0.741
20240730,39680,6.9,3,3.9,1.1,7.837,0.498
20240729,41670,6.9,2.7,3.8,1,7.383,0.549
20240728,46050,6.9,1.8,3.6,1,5.977,0.550
20240727,48330,6.9,2.6,3.4,1,4.613,0.6
20240726,54130,7,1.4,3.2,1,4.335,0.787
20240725,65610,6.9,1.1,2.7,1,3.556,0.095
20240724,67650,6.9,1.8,4.1,1.1,6.373,0.542
20240723,38280,6.9,0.9,4.3,1.1,6.614,0.429
20240722,43120,6.8,2.3,4.1,1.2,5.702,0.739
20240721,47990,6.8,1.6,3.8,1,7.422,0.770
20240720,46870,6.9,1.7,3.8,1.1,5.391,0.574
20240719,56880,6.9,3.7,4.1,1.2,5.136,0.644
20240718,60260,6.9,2,3.3,1.5,4.109,0.733
20240717,66390,6.9,2.2,2.9,1.3,3.463,0.694
20240716,73200,6.9,3.1,3.3,1.5,3.513,0.594
20240715,71380,6.9,1.9,3.3,1.1,2.661,0.481
20240714,69120,6.7,1.9,5.8,1.4,6.679,0.881
20240713,38210,6.8,1.6,3.9,1,5.807,0.756
20240712,41440,6.8,3.7,3.7,1.1,5.728,0.736
20240711,50660,6.9,4.2,4.8,1.8,1.671,0.688
20240710,52880,6.8,1.6,4.2,1.3,4.710,0.650
20240709,36030,6.9,1..7,4.4,1.2,5.982,0.488
20240708,37070,6.8,2.4,4.4,1.1,5.315,0.760
20240707,36580,6.8,2,4.3,1.2,5.272,0.764
20240706,38270,6.9,1.7,4.9,1.4,2.535,0.734
20240705,45200,6.8,1.5,7.8,1.2,4.115,0.709
20240704,48640,6.8,1.8,3.6,1.3,1.925,0.626
20240703,59970,6.8,1.8,3.1,1.1,2.056,0.640
20240702,65040,6.8,1.4,3.7,1.8,2.002,0.808
20240701,53480,6.8,2.7,3.3,1.3,2.060,0.704
20240630,61200,.8,2.6,3.7,1.3,2.252,0.189
20240629,46280,6.7,2.5,4.5,1,3.646,0.717
20240628,36920,6.8,1.7,4.8,1.1,5.068,0.437
20240627,35730,6.7,2.5,4.6,1.1,4.420,0.521
20240626,34890,6.5,2.8,4.4,1.1,3.988,0.706
20240625,35200,6.46,3.1,4.3,1.2,4.738,0.728
20240624,35470,6.7,3.5,4.2,1.1,4.035,1.091
20240623,42660,6.8,4.2,3.7,1.1,1.858,0.075
20240622,44060,6.8,3.8,5,1.2,5.714,0.353
20240621,34560,6.7,3.1,4.7,1.2,5.054,0.412
20240620,34560,6.7,3.1,4.8,1.3,5.648,0.738
20240619,34970,6.7,3.1,4.8,1.4,4.073,0.628
20240618,36170,6.8,3.1,5.1,1.3,6.632,0.871
20240617,37230,6.8,3.1,5.3,1.4,6.179,0.514
20240616,36240,6.8,3.1,5.2,1.2,6.078,0.404
20240615,35820,6.8,3,4.8,1.2,4.508,0.375
20240614,34360,6.7,3,4.3,1.2,4.887,0.494
20240613,37600,6.7,3,4.7,1.3,5.586,0.442
20240612,37730,6.6,3,4.3,1.2,6.901,0.884
20240611,36790,6.6,2.9,4.1,1.2,5.733,0.875
20240610,39060,6.7,2.9,4.3,1.5,5.484,0.815
20240609,66530,6.7,3.1,4,1.5,2.941,0.172
20240608,50680,6.6,3.3,5.1,1.3,8.352,0.791
20240607,33560,6.6,3.2,4.7,1.1,7.545,0.851
20240606,32120,6.6,3.2,4.4,1.1,6.990,0.631
20240605,32190,6.6,3.1,4.5,1.1,7.620,0.678
20240604,32340,6.6,3.1,5,1.1,7.406,0.840
20240603,33050,6.7,3.2,5.4,1.3,8.844,0.685
20240602,33990,6.7,3,5.2,1.1,8.223,0.532
20240601,34160,6.8,3,5.1,1,7.315,0.389
20240531,33740,6.8,3.1,4.8,1,8.301,0.521
20240530,33330,6.6,3,4.8,1.1,8.237,.748
20240529,33900,6.6,3,4.6,1.1,7.982,0.857
20240528,37520,6.6,3,4.4,1.2,6.163,0.809
20240527,46760,6.7,3.1,5.6,1.3,7.584,0.510
20240526,41770,6.6,3.1,5.3,1.3,7.681,0.756
20240525,36900,6.6,3,5.2,1.4,7.477,0.809
20240524,38210,6.6,3,4.7,1.6,5.990,0.667
20240523,37600,6.5,3,4.9,1.5,7.162,0.850
20240522,36540,6.6,3.2,4.6,1.4,5.293,0.762
20240521,36810,6.6,3.2,4.4,1.4,6.171,0.654
20240520,36770,6.5,2.9,5,1.4,6.520,0.697
20240519,36210,6.6,3.1,5.1,1.5,7.537,0.888
20240518,35770,6.7,3,5.2,1.7,6.089,0.434
20240517,37870,6.7,3.2,5.2,1.5,7.101,0.483
20240516,37710,6.5,3.1,4.5,1.4,7.521,0.751
20240515,39360,6.6,3.1,4.2,1.4,6.012,0.799
20240514,42650,6.7,2.9,4.3,1.4,5.167,0.645
20240513,45860,6.7,2.8,4,1.3,5.033,0.508
20240512,67710,6.6,2.6,4.4,1.6,6.959,0.976
20240511,40190,6.6,2.9,4.1,1.3,6.294,0.655
20240510,42860,6.6,3.1,4.2,1.3,6.746,0.897
20240509,42710,6.7,3.4,2.6,1.3,3.683,0.804
20240508,48260,6.7,3.3,2.3,1.3,2.337,0.622
20240507,65130,6.7,3.3,2.4,1.4,3.568,0.431
20240506,69150,6.5,3.1,2.4,1.3,1.897,0.164
20240505,49390,6.4,3.1,3.6,1.3,6.160,0.806
20240504,34580,6.6,3.4,2.9,1.3,5.294,0.763
20240503,36420,6.6,3.4,2.9,1.3,4.894,0.866
20240502,38410,6.5,3.4,2.9,1.6,4.274,0.686
20240501,42170,6.7,3.4,2.9,1.3,3.161,0.599
20240430,51010,6.7,3.3,2.7,1.6,2.723,0.164
20240429,61730,6.4,3.2,4.5,1.9,5.597,0.8
20240428,35040,6.5,3.3,4.2,1.4,5.237,0.733
20240427,33700,6.6,3.2,4.3,1.5,5.319,0.604
20240426,33030,6.6,3,4.1,1.5,5.281,0.718
20240425,33700,6.6,2.9,4,1.4,4.921,0.801
20240424,38490,6.5,3.1,3.9,1.5,5.208,0.529
20240423,40950,6.6,2.9,4.3,1.3,4.796,0.813
20240422,40960,6.6,2.7,4.1,1.3,4.498,0.916
20240421,49620,6.6,2.8,3.8,3.4,2.844,0.111
20240420,48370,6.6,3.2,4.5,1.3,5.226,0.677
20240419,33370,6.6,3.1,4.3,1.3,5.323,0.565
20240418,33810,6.3,3.1,4.1,1.4,5.126,0.654
20240417,34940,6.6,3,4.4,1.5,4.862,0.744
20240416,44200,6.6,3,3.8,1.6,3.322,0.074
20240415,50220,6.4,3,5,1.3,7.025,0.445
20240414,34610,6.4,3.2,5.1,1.3,6.154,0.677
20240413,34360,6.5,3.1,5,1.3,5.741,0.735
20240412,34350,6.5,3.2,4.8,1.3,6.959,0.761
20240411,31990,6.3,2.9,4.8,2.2,6.847,0.821
20240410,34600,6.5,2.8,4.7,1.4,5.792,0.612
20240409,37050,6.6,2.9,4.7,1.3,6.151,0.726
20240408,37460,6.3,3.4,4.8,1.3,6.991,0.799
20240407,39430,6.5,3.4,4.5,1.3,6.190,0.797
20240406,42100,6.6,3.2,4.4,1.4,5.154,0.609
20240405,47570,6.7,3.3,3.9,1.6,4.461,0.461
20240404,66210,6.5,3.3,3.4,1.1,3.094,0.161
20240403,73720,6.4,3.2,4.4,2.1,7.438,0.645
20240402,37350,6.5,3.2,4.8,1.3,7.337,0.82
20240401,36170,6.1,3.2,4.9,1.3,6.964,0.725
20240331,40620,6.3,3.2,4.6,1.4,6.546,0.803
20240330,43360,6.5,3.1,4.8,1.5,5.247,0.494
20240329,62650,6.5,2.9,3.6,1.7,5.145,0.326
20240328,54720,6.2,3,5.3,1.6,7.056,0.816
20240327,35570,6.4,3,5.3,1.8,5.375,0.669
20240326,53730,6.4,3.1,5.5,2.3,7.322,0.476
20240325,41970,6.4,3.1,7.1,1.6,9.044,0.855
20240324,33010,6.4,3,6.1,1.5,8.392,1.026
20240323,38040,6.3,3.1,5.8,1.8,9.074,0.725
20240322,32790,6.4,3.1,6.6,1.7,9.473,0.915
20240321,31030,6.4,3.1,6.6,1.9,9.425,0.731
20240320,30320,6.5,3.2,6.5,1.8,8.990,1.074
20240319,30710,6.5,3.1,6.6,1.8,8.478,1.019
20240318,30380,6.5,3.1,6,1.7,8.037,0.687
20240317,30770,6.5,3,6.6,1.7,7.372,0.837
20240316,30730,6.5,3.,6.1,1.6,6.615,0.886
20240315,31100,6.5,3.1,6.2,1.7,6.830,0.861
20240314,31560,6.3,3.1,5.8,1.8,7.092,0.932
20240313,32930,6.4,3,6.5,1.9,7.139,0.740
20240312,37700,6.6,3,6.4,2.3,8.470,0.599
20240311,35730,6.6,2.9,6.3,2,8.271,1.019
20240310,31470,6.6,2.7,6.9,2,7.389,0.824
20240309,31590,6.6,2.5,6.6,2.1,7.649,0.883
20240308,31850,6.3,2.6,6.5,2,8.159,0.841
20240307,31750,6.2,2.6,6,2,8.815,0.977
20240306,32790,6.5,2.6,5.8,2.4,7.901,0.244
20240305,40760,6.6,2.6,5.9,2.2,10.462,0.971
20240304,31110,6.2,2.8,6.4,2.2,10.429,1.044
20240303,32500,6.4,2.9,6.2,2.1,9.472,0.787
20240302,32460,6.5,2.9,5.8,1.7,9.712,1.143
20240301,33506,6.5,3,5.6,2.3,7.909,0.303
20240229,45610,6.5,2.8,6.1,1.9,10.012,1.004
20240228,32460,6.5,2.7,5.7,1.7,8.970,0.982
20240227,31870,6.5,2.6,5.4,1.8,9.489,0.769
20240226,32520,6,2.8,5.8,1.8,7.786,0.977
20240225,34790,6.2,3.1,5.7,1.9,8.024,1.083
20240224,34810,6.3,3.2,5.5,1.9,6.097,0.945
20240223,35480,6.4,3.4,5.1,1.9,6.173,0.828
20240222,40380,6.6,3.7,4.6,1.9,5.530,0.783
20240221,46350,6.5,3.6,4.7,2,7.952,0.572
20240220,51600,6.6,3.5,4.3,2,6.922,0.131
20240219,59980,6.1,3.7,5.7,2.3,12.733,0.642
20240218,32450,6.3,3.6,6.3,2.1,11.491,0.714
20240217,29320,6.4,3.8,6,2.1,11.253,0.899
20240216,29250,6.4,3.7,5.7,1.6,11.210,0.884
20240215,37390,6.5,3.4,6.3,2.1,10.879,0.702
20240214,34400,6.6,3,6.4,1.9,11.667,0.330
20240213,31240,6.3,2.8,6.9,2.2,11.712,0.298
20240212,31460,6.4,2.6,6.4,2,12.848,0.142
20240211,31480,6.4,2.4,7.1,2,12.663,0.218
20240210,31300,6.6,2.3,6,2,11.051,0.576
20240209,34570,6.6,2.5,5.1,1.7,8.9,0.794
20240208,3341,6.4,2.7,5.3,1.5,10.227,1.040
20240207,32330,6.4,2.6,5.3,1.7,9.941,0.803
20240206,33530,6.6,2.6,5.1,1.9,8.480,0.393
20240205,54230,5.9,2.5,5.5,1.8,12.693,0.908
20240204,37790,6.1,2.7,5.9,1.8,11.153,0.689
20240203,35450,6.4,2.8,5.7,1.9,9.995,0.925
20240202,32110,6.6,3,5.8,2.1,12.535,0.503
20240201,32900,6.4,2.9,3.5,2,8.234,0.811
20240131,31120,6.6,2.8,3.6,1.7,8.206,1.002
20240130,30890,6.7,2.8,3.5,2,8.217,0.719
20240129,31200,6.2,2.5,3.7,1.8,8.618,0.969
20240128,31840,6.3,2.4,3.7,1.6,7.804,0.789
20240127,32610,6.3,2.5,3.8,1.6,8.140,0.809
20240126,31520,6.4,2.5,5.3,1.6,7.666,0.779
20240125,31640,6.2,2.9,3.9,1.7,7.986,0.904
20240124,30940,6.3,2.9,4.4,1.5,7.217,0.743
20240123,30920,6.4,2.9,3.8,1.6,6.644,0.745
20240122,33330,6.3,3,4,2,6.194,0.902
20240121,44530,6.3,3,3.2,1.8,3.862,0.302
20240120,49600,6.4,3.1,4.6,1.7,7.080,0.784
20240119,30930,6.3,3.1,5.1,2,5.665,0.361
20240118,43070,6.2,3.1,5.6,1.6,7.951,0.772
20240117,28900,6.4,3.3,6.1,1.8,7.630,0.852
20240116,28820,6.4,3.2,6.4,1.8,7.299,0.646
20240115,28660,6.3,3.2,6.1,1.6,10.626,0.976
20240114,30000,6.4,3.2,5.8,1.7,10.020,0.896
20240113,29680,6.4,3.1,5.7,1.8,9.497,0.919
20240112,29420,6.4,3.4,5.7,1.8,10.130,0.965
20240111,29160,6.4,3.4,5.7,1.6,9.922,0.994
20240110,34180,6.4,3.3,5.5,1.6,9.824,0.784
20240109,29290,6.4,3.3,5.6,1.6,10.056,0.849
20240108,29220,6.2,3.3,5.5,1.5,10.574,0.9
20240107,29600,6.1,3.4,5,1.4,9.685,0.877
20240106,29780,6.3,3.4,5.3,1.4,10.947,0.777
20240105,29850,6.4,3.4,4.9,1.4,10.255,0.666
20240104,29960,6.3,3.3,5.2,1.4,10.272,0.764
20240103,30130,6.4,3.3,5.4,1.5,9.958,0.476
20240102,29870,6.3,3.4,5.9,1.4,10.065,0.744
20240101,29750,6.3,3.2,6,1.5,9.696,0.990
20231231,31490,6.2,3.3,5.6,1.5,8.999,0.756
20231230,33480,6.4,3.3,5.8,1.5,8.634,0.709
20231229,30707,6.5,3.3,5.6,1.6,8.430,0.823
20231228,30790,6.4,3.4,5.8,1.6,8.397,0.924
20231227,30750,6.4,3.2,5.4,1.5,9.307,0.823
20231226,30830,6.1,3.2,5.2,1.5,9.758,0.687
20231225,30740,6.1,3.2,5.3,1.5,9.753,0.674
20231224,29690,6.2,3.2,5.1,1.5,9.866,0.675
20231223,29430,6.4,3.2,5.2,1.4,9.026,0.604
20231222,29080,6.4,3,5.3,1.4,9.183,0.638
20231221,29420,6.3,2.8,5.2,1.4,8.838,0.712
20231220,30530,6.4,2.6,5,1.4,8.813,0.654
20231219,30770,6.4,2.8,4.9,1.4,9.296,0.632
20231218,32120,6.2,2.9,4.6,1.2,8.725,0.868
20231217,34510,6.3,3,4.6,1.3,6.747,0.675
20231216,50930,6.5,3.2,4,1.3,5.498,0.589
20231215,63230,6.5,3.3,3.8,1.8,4.824,0.172
20231214,46820,6.2,3.4,5.2,1.3,7.687,0.902
20231213,28950,6.4,3.4,5.3,1.4,7.522,0.888
20231212,39350,6.5,3.3,4.5,1.7,4.211,0.086
20231211,53010,6.4,3.4,6.1,1.5,10.140,0.701
20231210,28960,6.5,3.4,6,1.3,9.197,0.912
20231209,28830,6.4,3.4,5.4,1.3,8.886,0.769
20231208,28830,6.5,3.3,5.8,1.4,9.063,0.833
20231207,29120,6.4,3.3,5.8,14.,8.807,0.743
20231206,28790,6.4,3.5,5.8,1.4,9.510,0.857
20231205,28720,6.5,3.4,6,1.5,9.368,0.736
20231204,28440,6.3,3.3,5.4,1.6,9.488,0.738
20231203,28430,6.4,3.3,5.6,1.4,9.406,0.853
20231202,28100,6.4,3.4,5.4,1.4,9.037,0.925
20231201,27770,6.4,3.2,5.4,1.4,9.447,0.781
20231130,28120,6.4,3.2,5.1,1.2,8.467,0.702
20231129,28500,6.4,3.4,4.8,1.2,8.030,0.692
20231128,28750,6.4,3.4,5.1,1.3,8.495,0.753
20231127,28220,6.2,3.3,5,1.3,8.844,0.883
20231126,27770,6.4,3.4,5,1.2,8.415,0.866
20231125,28320,6.4,3.5,5,1.2,7.311,0.673
20231124,28240,6.4,3.5,4.6,1.1,7.243,0.768
20231123,29850,6.3,3.4,4.4,1.2,7.350,0.671
20231122,30980,6.3,3.4,4.6,1.1,7.252,0.725
