老磊,家阿贸府樊(沛/老),ph,bod,cod,ss,tn,tp
20260725,22851,6.7,3.7,5.4,1.8,4.370,0.284
20260724,22848,6.7,4.3,6.0,1.7,5.333,0.605
20260723,23280,6.7,2.7,6.4,1.7,4.515,0.325
20260722,23551,6.6,2.3,6.7,1.7,4.639,0.176
20260721,23518,6.6,5.0,6.5,1.7,4.361,0.326
20260720,24147,6.6,4.2,6.6,1.8,5.180,0.179
20260719,24309,6.6,2.7,7.0,1.8,5.502,0.305
20260718,24101,6.7,3.4,6.1,1.7,6.309,0.173
20260717,23650,6.7,3.2,6.3,1.7,4.817,0.076
20260716,23349,6.5,2.0,5.5,1.7,4.499,0.492
20260715,24191,6.7,2.5,5.7,1.6,5.138,0.529
20260714,23292,6.7,2.2,5.9,1.6,3.243,0.253
20260713,24176,6.6,3.4,6.0,1.6,4.061,0.254
20260712,23882,6.5,2.2,5.7,1.7,4.066,0.271
20260711,24361,6.7,2.3,5.4,1.6,3.445,0.647
20260710,23999,6.6,5.4,5.6,1.6,3.645,0.451
20260709,23448,6.6,2.6,5.5,1.7,6.106,0.527
20260708,23746,6.7,1.9,5.1,1.6,5.740,0.527
20260707,24596,6.700,2.5,4.9,1.6,5.381,0.527
20260706,24403,6.6,4.1,5.2,1.6,6.145,0.527
20260705,24371,6.5,2.1,5.0,1.7,6.566,0.527
20260704,27826,6.5,2.7,4.4,1.7,4.715,0.527
20260703,26993,6.5,2.8,3.8,1.7,4.789,0.527
20260702,27309,6.6,2.1,4.5,1.7,4.242,0.300
20260701,25212,6.6,2.2,5.3,1.7,5.849,0.353
20260630,22000,6.7,2.3,5.1,1.7,5.169,0.373
20260629,21706,6.7,3.8,5.7,1.7,6.542,0.318
20260628,22712,6.6,2.0,5.4,1.7,6.920,0.251
20260627,21253,6.6,2.8,5.2,1.7,5.632,0.228
20260626,22959,6.6,2.9,5.1,1.6,6.078,0
20260625,23618,6.6,3.0,4.8,1.6,5.524,0.120
20260624,23477,6.5,2.0,5.2,1.6,6.269,0.119
20260623,22939,6.5,4.2,5.0,1.7,6.136,0.162
20260622,25307,6.5,4.1,5.1,1.7,7.725,0.148
20260621,26525,6.4,3.0,4.9,1.8,7.411,0.151
20260620,27525,6.8,3.8,4.0,1.8,6.303,0.118
20260619,25174,6.6,3.8,5.3,1.6,6.566,0.135
20260618,23287,6.6,3.7,5.8,1.6,5.574,0.274
20260617,22705,6.7,3.5,5.6,1.8,5.825,0.325
20260616,21669,7.0,4.5,5.3,1.6,6.018,0.650
20260615,21314,6.4,4.4,6.4,1.7,5.860,0.444
20260614,23306,6.6,2.3,6.1,1.7,5.231,0.325
20260613,22605,6.6,4.1,5.8,1.7,4.799,0.292
20260612,22157,6.6,3.8,5.0,1.7,5.161,0.298
20260611,22601,6.6,4.7,5.9,1.7,6.503,0.037
20260610,21524,6.6,3.6,5.5,1.7,6.534,0.460
20260609,22602,6.6,4.0,5.9,1.7,5.900,0.336
20260608,23550,6.5,3.6,6.3,1.7,7.088,0.360
20260607,23305,6.4,2.4,5.8,1.7,7.280,0.372
20260606,23506,6.5,3.9,6.2,1.7,6.143,0.343
20260605,22377,6.5,4.3,5.7,1.7,6.911,0.390
20260604,24824,6.6,4.3,6.6,1.8,7.499,0.518
20260603,24205,6.6,3.3,6.6,1.8,7.244,0.328
20260602,27024,6.6,4.3,7.0,1.8,8.156,0.295
20260601,23755,6.5,4.1,7.2,1.8,7.614,0.319
20260531,24644,6.8,1.8,7.3,1.8,8.063,0.413
20260530,24856,6.3,3.5,6.1,1.7,7.224,0.350
20260529,26002,6.3,4.7,5.2,1.8,6.617,0.329
20260528,28006,6.5,4.9,5.9,1.8,3.894,0.549
20260527,27685,6.5,4.4,5.8,1.8,3.191,0.229
20260526,25915,6.5,3.5,6.2,1.7,3.328,0.207
20260525,24298,6.5,6.0,6.2,1.8,5.960,0.287
20260524,24352,6.5,2.5,6.2,1.8,5.959,0.425
20260523,24092,6.7,3.1,6.0,1.7,4.869,0.600
20260522,24702,6.7,4.7,6.1,1.8,4.977,0.469
20260521,24235,6.7,3.7,5.4,2.0,3.652,0.355
20260520,23576,6.6,2.8,6.6,1.9,4.886,0.436
20260519,22133,6.7,4.7,6.7,2.1,4.758,0.479
20260518,22969,6.8,3.7,5.9,1.9,4.213,0.325
20260517,23892,6.6,2.5,6.0,1.9,5.021,0.362
20260516,23188,6.6,4.1,5.4,1.9,4.328,0.333
20260515,23512,6.7,3.9,5.2,1.9,4.143,0.423
20260514,23767,6.7,3.4,5.4,2.3,3.202,0.410
20260513,20282,6.7,2.8,5.7,2.0,4.301,0.367
20260512,20709,6.7,4.6,5.5,1.9,4.241,0.347
20260511,23214,6.7,4.3,5.8,1.8,4.498,0.421
20260510,24619,6.7,1.8,5.0,1.8,4.561,0.356
20260509,23913,6.6,2.9,5.0,1.8,4.189,0
20260508,23533,6.7,5.4,5.1,1.8,4.724,0.339
20260507,24109,6.8,3.4,5.2,1.8,3.905,0
20260506,24406,6.8,2.9,5.5,1.8,4.717,0.282
20260505,24603,6.7,3.6,4.5,1.8,4.523,0.265
20260504,24876,6.7,5.6,5.1,1.8,4.424,0.250
20260503,25137,6.6,1.6,5.6,1.8,6.419,0.221
20260502,24145,6.5,2.9,4.9,1.8,6.609,0.273
20260501,26640,6.6,4.1,4.7,1.8,5.632,0.159
20260430,24124,6.7,3.0,4.7,1.7,5.654,0
20260429,22760,6.8,2.8,5.2,1.8,4.791,0.379
20260428,22654,6.8,3.5,5.4,1.8,4.956,0.297
20260427,23777,6.7,3.7,6.0,1.9,6.008,0.330
20260426,22913,6.6,1.2,5.8,1.8,6.641,0.280
20260425,23261,6.6,2.6,5.2,1.8,5.319,0.254
20260424,23390,6.5,3.8,5.2,1.7,5.897,0.318
20260423,23316,6.8,3.4,4.8,1.7,5.211,0.436
20260422,21736,6.7,2.5,4.7,1.8,4.308,0.320
20260421,21262,6.7,4.0,5.1,1.7,3.812,0.354
20260420,23220,6.8,3.5,5.3,1.7,5.192,0.291
20260419,24344,6.7,2.0,5.2,1.8,5.825,0
20260418,27348,6.7,2.1,4.2,1.8,4.448,0.165
20260417,24730,6.6,4.3,4.7,1.7,5.100,0.217
20260416,24173,6.7,3.5,4.6,1.7,4.042,0.206
20260415,24338,6.6,2.3,4.5,1.7,5.156,0.182
20260414,27552,6.6,3.8,4.2,1.8,4.265,0.146
20260413,25213,6.8,3.6,5.0,1.7,5.726,0.218
20260412,24976,6.8,2.5,4.8,1.7,6.097,0.283
20260411,26934,6.6,3.0,4.5,1.8,5.208,0.172
20260410,25340,6.6,3.7,4.0,1.8,5.634,0.167
20260409,26913,6.6,4.1,4.5,1.8,4.044,0
20260408,24882,6.5,3.6,4.7,1.8,3.499,0
20260407,20963,6.5,5.0,4.4,1.7,3.250,0.156
20260406,23085,6.6,4.1,4.6,1.8,4.843,0.215
20260405,22786,6.7,2.6,4.5,1.8,5.060,0.147
20260404,20776,6.5,4.0,5.3,1.7,6.375,0.197
20260403,19986,6.6,5.5,5.1,2.0,6.157,0.135
20260402,21625,6.7,5.8,4.9,1.8,4.855,0.253
20260401,23974,6.7,3.8,4.8,1.8,5.337,0.239
20260331,26980,6.6,6.7,4.6,1.9,5.124,0.239
20260330,23044,6.7,5.7,5.9,1.8,7.070,0.442
20260329,22865,7.1,2.4,5.9,1.8,8.037,0.381
20260328,22361,6.7,4.8,5.3,1.9,7.087,0
20260327,20721,7,9.1,5.4,1.9,7.113,0
20260326,20883,6.7,5.9,6.4,1.9,8.214,0.341
20260325,19887,6.6,7.4,6.5,1.9,8.043,0.460
20260324,19816,6.5,7.2,5.9,1.8,7.897,0.413
20260323,21779,6.7,7.2,6.7,1.8,9.691,0.484
20260322,21966,6.7,2.4,7.0,1.9,9.591,0.472
20260321,21671,6.7,3.7,6.4,1.9,6.937,0.320
20260320,20991,6.6,8.9,6.1,1.8,6.273,0.338
20260319,20889,6.6,8.0,6.1,1.9,5.395,0.381
20260318,22169,6.5,5.7,6.3,1.8,5.424,0.422
20260317,19592,6.5,7.3,6.2,1.8,4.169,0.508
20260316,19345,6.9,8.2,6.7,1.8,6.386,0.847
20260315,21759,6.6,5.9,7.0,1.8,8.676,0.534
20260314,20512,6.6,1.9,6.5,1.7,4.665,0.352
20260313,20086,6.5,6.3,6.1,1.8,4.579,0.298
20260312,19471,6.3,7.2,6.9,1.8,4.878,0.361
20260311,19298,6.3,8.7,6.6,1.8,5.526,0
20260310,19386,6.6,8.8,6.6,1.8,5.183,0
20260309,19956,6.6,4.1,6.6,1.8,8.988,0.440
20260308,21873,6.6,2.6,6.7,1.8,11.038,0.302
20260307,22657,6.6,2.6,6.2,1.8,5.536,0.273
20260306,20563,6.6,5.7,5.9,1.8,7.613,0.333
20260305,21629,6.7,6.5,5.9,1.8,7.547,0.326
20260304,22764,6.6,9.0,5.4,1.8,6.904,0.313
20260303,24652,7.0,8.9,5.3,1.8,6.298,0.254
20260302,19155,6.6,4.5,7.7,1.9,16.967,0.750
20260301,21901,6.6,2.6,7.2,1.8,15.082,0.335
20260228,22393,6.6,3.5,6.5,1.8,9.756,0.335
20260227,23259,6.6,6.0,6.6,1.9,9.060,0.335
20260226,20848,6.7,5.8,6.8,1.6,8.139,0.335
20260225,23888,6.7,6.8,6.5,2.0,4.656,0.335
20260224,20358,6.6,7.5,7.7,2.1,10.226,0.335
20260223,19844,6.6,5.1,7.6,1.9,12.578,0.335
20260222,19714,6.6,2.9,7.5,2.0,14.002,0.353
20260221,20762,6.6,2.2,7.1,1.9,10.864,0.325
20260220,20916,6.8,5.0,7.1,1.9,11.454,0.329
20260219,20245,6.7,6.9,8.1,2.0,14.568,0
20260218,20303,6.4,6.0,7.2,1.9,13.743,0.274
20260217,18781,6.6,4.5,7.6,2.0,17.156,0.755
20260216,21883,6.6,5.5,7.3,2.0,15.613,0.562
20260215,21769,6.5,4.5,7.0,1.9,11.648,0.450
20260214,19980,6.5,3.2,7.2,2.0,9.131,0.481
20260213,19421,6.60,3.5,7.4,2.0,5.841,0.464
20260212,19025,6.72,5.9,7.0,1.9,9.898,0.385
20260211,19244,6.7,5.6,7.1,1.9,10.181,0.471
20260210,19407,6.7,3.9,6.5,1.9,9.627,0.445
20260209,19711,6.7,3.2,7.6,2.1,15.060,0.655
20260208,20882,6.5,3.6,7.3,2.0,14.019,0.636
20260207,20364,6.4,2.6,7.1,1.9,10.557,0.423
20260206,19542,6.7,5.2,6.3,1.9,9.290,0.413
20260205,19569,6.6,3.6,6.3,1.8,9.263,0.391
20260204,19322,6.6,5.3,6.6,2.8,9.286,0
20260203,19257,6.6,3.4,6.5,3.4,8.559,0
20260202,18802,6.5,2.7,6.7,1.9,9.312,0.472
20260201,20054,6.7,2.3,7.0,4.4,14.403,0.494
20260131,20023,6.4,2.6,6.5,2.2,9.312,0
20260130,18912,6.8,4.0,6.4,1.8,9.312,0.345
20260129,18630,6.7,4.3,6.4,1.9,9.312,0.451
20260128,19633,6.6,5.0,6.4,1.7,9.312,0.318
20260127,20473,6.7,3.9,6.3,1.7,9.312,0.358
20260126,21395,6.7,4.4,6.3,1.8,9.312,0.332
20260125,22311,6.7,3.4,6.7,1.8,9.312,0
20260124,22866,6.7,3.5,6.1,1.8,9.312,0.021
20260123,21343,6.9,7.3,5.7,1.8,8.733,0.364
20260122,22266,6.7,3.5,6.2,1.8,8.641,0.031
20260121,21346,6.6,4.6,5.9,1.8,6.884,0.031
20260120,21169,6.6,8.9,5.7,1.8,6.718,0.352
20260119,22293,6.6,5.4,6.8,1.8,9.721,0.608
20260118,23767,6.7,3.4,6.8,1.8,9.804,0.497
20260117,23449,6.7,3.5,6.3,1.8,7.212,0.371
20260116,22643,6.7,5.2,6.5,1.8,6.221,0.402
20260115,22539,6.5,3.9,6.4,1.8,6.347,0.403
20260114,21970,6.4,4.5,6.0,1.8,6.304,0.373
20260113,21597,6.5,3.8,6.3,1.8,6.859,0.544
20260112,21922,6.6,3.2,6.8,1.9,8.436,0.400
20260111,22441,6.6,3.3,6.8,1.9,9.447,0.368
20260110,21715,6.5,3.6,6.4,1.9,6.511,0.345
20260109,21214,6.5,4.3,6.4,1.8,5.990,0.358
20260108,21803,6.6,5.7,6.4,1.8,8.607,0.259
20260107,21101,6.5,4.6,6.2,1.8,7.650,0.297
20260106,20548,6.5,6.2,6.0,1.8,6.947,0.354
20260105,20058,6.5,5.9,6.7,1.9,10.091,0.474
20260104,22445,6.6,3.5,6.8,2.0,10.982,0.393
20260103,22611,6.5,5.3,6.3,1.9,8.934,0.422
20260102,23203,6.7,3.8,6.5,2.0,15.820,0.597
20260101,26367,6.5,5.0,6.7,1.9,9.369,0.503
20251231,23352,6.5,5.9,6.8,1.9,9.113,0.437
20251230,20480,6.4,3.5,7.0,2.0,10.641,0.444
20251229,23941,6.7,5.3,7.3,1.9,11.191,0.388
20251228,24558,6.4,3.8,6.9,2.0,10.527,0.312
20251227,24560,6.7,5.0,6.5,2.0,10.542,0.287
20251226,24050,6.7,4.8,6.9,5.5,9.533,0.402
20251225,25088,6.5,3.7,6.5,3.5,8.552,0.358
20251224,23401,6.3,5.3,6.4,2.2,8.632,0.400
20251223,20227,6.3,4.4,7.6,1.8,9.006,0.444
20251222,20823,6.3,3.3,4.9,1.9,11.358,0.416
20251221,23192,6.4,4.8,4.9,1.8,10.529,0.507
20251220,24151,6.4,3.7,4.9,1.8,8.914,0.394
20251219,20608,6.4,4.5,4.9,1.8,8.558,0.362
20251218,20707,6.5,3.9,4.9,1.8,7.782,0.350
20251217,21600,6.5,3.5,4.9,1.8,8.340,0.367
20251216,19181,6.3,3.3,4.9,1.8,8.983,0.412
20251215,18959,6.3,3.8,4.9,1.8,10.475,0.458
20251214,23545,6.4,3.9,0.0,1.8,9.255,0.469
20251213,24779,6.3,3.5,0.0,1.7,7.377,0.324
20251212,22801,6.4,3.1,0.0,1.7,7.503,0.289
20251211,20728,6.4,3.0,0,1.7,7.458,0.267
20251210,22127,6.3,2.2,0,1.7,7.034,0.280
20251209,19567,6.3,2.2,0,1.7,7.379,0.261
20251208,22980,6.3,2.0,0.3,1.8,8.959,0.461
20251207,23372,6.4,3.8,5.4,1.7,8.517,0.528
20251206,24403,6.4,2.0,5.0,1.7,7.298,0.330
20251205,23266,6.4,2.4,5.3,1.7,7.730,0.540
20251204,21230,6.4,2.8,5.5,1.7,7.777,0.326
20251203,22220,6.4,2.1,5.5,1.7,7.673,0.323
20251202,22252,6.5,2.1,5.6,1.7,7.695,0.383
20251201,23397,6.3,2.2,5.7,1.7,9.175,0.365
20251130,23868,6.3,3.0,5.5,1.7,8.427,0.452
20251129,23185,6.4,1.8,5.4,1.7,7.778,0.323
20251128,22737,6.3,2.1,5.3,1.7,7.989,0.267
20251127,22732,6.4,2.0,4.7,1.7,7.636,0.259
20251126,22915,6.3,2.2,4.5,1.7,7.334,0.280
20251125,23718,6.4,1.6,4.3,1.7,8.116,0.342
20251124,23794,6.4,2.2,5.0,1.7,9.164,0.543
20251123,22250,6.4,5.1,4.7,1.7,7.744,0.347
20251122,22578,6.4,2.2,4.5,1.7,7.846,0.334
20251121,21593,6.4,2.4,4.8,1.7,7.998,0.394
20251120,21950,6.5,2.9,4.8,1.7,8.038,0.277
20251119,20830,6.4,1.8,4.7,1.7,7.764,0.231
20251118,20960,6.6,1.5,5.1,1.7,7.297,0.277
20251117,21061,6.5,3.3,5.1,1.8,8.568,0.278
20251116,22544,6.4,4.0,4.7,1.8,8.327,0.360
20251115,21057,6.4,2.6,4.4,1.8,7.712,0.435
20251114,22131,6.3,1.3,4.3,1.7,8.094,0.504
20251113,21906,6.4,0.9,4.6,1.7,6.489,0.447
20251112,21280,6.4,1.9,4.5,1.7,6.292,0.283
20251111,22900,6.4,2.1,4.4,1.7,6.344,0.258
20251110,24173,6.3,1.4,4.6,1.7,6.299,0.334
20251109,27237,6.4,3.2,5.0,1.7,7.172,0.334
20251108,22757,6.4,1.1,4.8,1.7,6.376,0.388
20251107,23815,6.5,1.1,4.7,1.7,6.345,0.330
20251106,23230,6.5,1.8,4.8,1.7,5.957,0.253
20251105,23309,6.5,1.5,4.7,1.7,6.298,0.247
20251104,23217,6.5,0.9,4.7,1.7,6.656,0.241
20251103,23794,6.4,1.4,5.2,1.7,7.971,0.347
20251102,24445,6.5,1.8,4.8,1.7,7.572,0.263
20251101,24640,6.5,1.6,4.3,1.7,7.129,0.252
20251031,24695,6.4,0.7,4.3,1.7,6.815,0.472
20251030,23683,6.5,1.5,4.5,1.7,6.671,0.442
20251029,23668,6.4,1.3,4.2,1.7,6.571,0.2560
20251028,24439,6.4,0.6,4.0,1.7,7.057,0.246
20251027,25766,6.4,1.6,4.1,1.8,8.036,0.389
20251026,27153,6.4,2.0,3.8,1.8,7.245,0.500
20251025,27775,6.4,1.4,3.8,1.7,7.065,0.341
20251024,25081,6.4,1.3,4.2,1.6,7.991,0.623
20251023,25377,6.5,1.2,4.1,1.7,8.124,0.312
20251022,23541,6.4,0.8,4.1,1.7,8.465,0.361
20251021,25498,6.4,0.8,4.3,1.7,8.330,0.342
20251020,25541,6.4,1.6,4.4,1.7,6.649,0.454
20251019,25517,6.4,1.3,4.2,1.7,2.126,0.399
20251018,26595,6.4,1.0,3.9,1.7,3.328,0.377
20251017,25904,6.4,1.4,3.7,1.7,4.343,0.324
20251016,24674,6.6,1.2,4.0,1.7,2.549,0.381
20251015,24401,6.5,1.1,3.9,1.7,5.804,0.344
20251014,24443,6.6,1.4,4.4,1.6,7.511,0.340
20251013,23484,6.5,1.6,4.4,1.6,7.590,0.301
20251012,24493,6.6,1.6,4.2,1.6,8.024,0.276
20251011,24732,6.5,1.4,4.2,1.6,7.065,0.254
20251010,24922,6.4,1.3,4.6,1.6,7.098,0.238
20251009,25171,6.5,0.8,4.3,1.6,7.259,0.226
20251008,25978,6.4,0.7,4.0,1.6,7.511,0.213
20251007,27248,6.5,0.3,4.2,1.6,6.002,0.214
20251006,25916,6.5,1.1,4.3,1.6,7.060,0.271
20251005,26514,6.4,0.3,3.8,1.6,5.947,0.330
20251004,27880,6.5,1.0,3.8,1.6,5.786,0.250
20251003,25287,6.7,1.0,4.4,1.6,6.149,0.271
20251002,21347,6.7,1.4,4.7,1.6,6.142,0.273
20251001,20061,6.7,2.3,4.7,1.6,6.833,0.279
20250930,18935,6.7,1.2,4.7,1.6,7.275,0.282
20250929,19529,6.6,1.6,5.2,1.7,8.478,0.327
20250928,22025,6.6,2.4,5.1,1.7,8.404,0.392
20250927,20705,6.6,2.3,5.4,1.7,7.764,0.401
20250926,19535,6.7,2.3,5.2,1.6,6.995,0.594
20250925,18226,7.0,2.6,5.4,1.7,7.717,0.488
20250924,19603,6.8,2.7,5.3,1.7,6.332,0.354
20250923,19147,6.8,1.2,5.0,1.7,6.117,0.243
20250922,19098,6.5,3.1,4.9,1.7,7.147,0.350
20250921,21388,6.5,3.3,4.7,1.7,7.583,0.463
20250920,20850,6.5,2.6,4.5,1.7,7.555,0.483
20250919,20891,6.5,2.5,4.5,1.7,6.911,0.532
20250918,20100,6.5,1.1,4.5,1.7,6.289,0.526
20250917,21558,6.5,1.2,4.6,1.7,5.989,0.315
20250916,20701,6.5,0.6,4.6,1.7,5.864,0.220
20250915,21656,7.0,1.0,4.7,1.7,6.382,0.281
20250914,24245,6.6,1.6,4.0,1.7,5.873,0.226
20250913,24266,6.5,0.8,4.1,1.7,6.842,0.399
20250912,22636,6.5,0.8,4.2,1.7,7.254,0.605
20250911,20994,6.5,1.1,4.1,1.7,6.753,0.509
20250910,19906,6.5,1.1,4.4,1.7,6.095,0.437
20250909,24183,6.5,1.3,4.6,1.6,6.624,0.293
20250908,20162,6.5,0.9,4.3,1.6,5.392,0.393
20250907,22561,6.5,1.0,4.5,3.6,7.074,0.433
20250906,21408,6.5,0.8,4.3,2.1,6.765,0.455
20250905,20490,6.3,0.9,4.5,1.0,3.989,0.143
20250904,20796,7.0,1.0,4.6,1.7,9.500,0.204
20250903,21332,7.0,1.9,4.7,1.0,3.989,0.143
20250902,21868,7.0,1.3,4.9,1.1,2.098,1.096
20250901,23321,6.6,1.5,4.7,0.9,1.828,0.065
20250831,23812,6.6,1.2,0.9,1.0,3.989,0.143
20250830,22795,6.6,1.6,4.6,1.1,3.989,0.143
20250829,21577,6.6,0.8,4.7,1.1,3.989,0.143
20250828,20812,6.9,2.0,5.2,1.2,3.989,0.143
20250827,22901,6.8,2.7,5.2,1.2,3.989,0.143
20250826,23759,6.7,2.7,5.3,1.3,3.989,0.143
20250825,24903,6.8,3.4,6.1,1.3,3.989,0.143
20250824,21985,6.8,2.9,5.2,1.2,3.989,0.143
20250823,23743,6.8,2.3,5.8,1.2,3.989,0.143
20250822,23679,6.9,2.7,5.1,1.1,3.989,0.143
20250821,23935,6.8,3.0,5.0,1.1,3.745,0.148
20250820,24135,6.6,2.1,4.1,1.1,3.667,0.109
20250819,24934,6.5,1.7,2.7,1.1,3.713,0.147
20250818,26207,6.7,1.5,4.8,1.0,3.521,0.116
20250817,26289,6.7,2.3,4.5,1.1,3.952,0.143
20250816,27282,6.7,2.1,3.9,1.1,3.663,0.411
20250815,27187,6.5,1.5,3.7,1.0,3.283,0.584
20250814,27595,6.5,1.1,3.7,0.9,2.853,0.411
20250813,26264,6.5,1.1,3.6,0.9,2.560,0.180
20250812,27035,6.6,1.5,4.1,1.0,4.136,0.147
20250811,26392,6.5,1.4,4.2,1.0,4.326,0.351
20250810,26434,6.6,2.3,4.2,1.0,4.599,0.329
20250809,27143,6.5,1.2,4.2,0.9,4.979,0.426
20250808,23804,6.5,0.9,4.1,0.9,4.750,0.483
20250807,26449,6.8,1.1,4.3,1.0,4.404,0.402
20250806,24372,6.8,1.3,4.4,0.9,4.420,0.275
20250805,25590,6.5,1.4,4.4,0.9,3.106,0.102
20250804,27514,6.7,1.2,4.4,1.0,3.958,0.128
20250803,25776,6.8,0.9,4.5,1.0,4.038,0.130
20250802,25200,6.6,1.3,4.4,0.9,4.149,0.201
20250801,24333,6.7,1.4,5.0,1.0,4.581,0.195
20250731,25063,6.7,0.9,7.7,0.9,4.254,0.141
20250730,25443,6.6,0.6,7.7,1.0,4.519,0.109
20250729,26028,6.6,1.4,7.7,0.9,4.452,0.102
20250728,25830,6.5,0.7,7.7,1.1,4.447,0.154
20250727,26190,6.6,2.2,7.7,1.1,4.147,0.270
20250726,26724,6.5,0.8,7.7,1.1,3.943,0.178
20250725,26664,6.5,1.0,7.7,1.1,3.921,0.147
20250724,27199,6.5,2.1,7.7,1.1,3.354,0.120
20250723,27282,6.9,1.2,7.7,1.1,3.449,0.105
20250722,27550,6.4,1.1,5.2,1.1,3.426,0.107
20250721,27812,6.5,2.0,5.0,1.2,3.260,0.279
20250720,27898,6.6,1.1,4.0,1.2,2.807,0.148
20250719,27951,6.4,1.6,3.7,1.3,3.397,0.150
20250718,27636,6.2,1.6,3.8,1.3,4.178,0.278
20250717,27514,6.5,1.8,4.1,1.4,4.216,0.351
20250716,26280,6.6,1.1,4.2,1.3,4.579,0.239
20250715,26858,6.6,1.3,3.8,1.3,4.298,0.123
20250714,27529,6.7,2.5,5.1,1.3,5.690,0.268
20250713,23218,6.7,1.7,5.2,1.2,5.509,0.406
20250712,21462,6.7,0.9,4.6,1.3,5.591,0.173
20250711,20803,6.4,1.4,4.7,1.3,5.975,0.372
20250710,19722,6.3,1.5,5.0,1.2,5.053,0.405
20250709,21549,6.4,1.1,5.1,1.2,5.032,0.206
20250708,21274,6.5,3.0,4.9,1.3,4.530,0.182
20250707,23639,6.4,4.9,5.1,1.4,5.644,0.481
20250706,24578,7.0,2.4,4.9,1.3,5.850,0.490
20250705,24455,6.6,1.5,4.8,1.2,5.744,0.445
20250704,23851,6.5,2.4,5.2,1.2,5.014,0.426
20250703,24518,6.6,2.2,5.0,1.2,4.967,0.239
20250702,25160,6.6,2.6,4.7,1.2,4.897,0.163
20250701,25776,6.5,2.2,4.9,1.2,4.529,00.171
20250630,27344,6.8,1.8,4.8,1.3,5.150,0.177
20250629,27746,6.4,1.9,4.2,1.3,5.387,0.388
20250628,27593,6.5,1.8,3.9,1.2,4.485,0.363
20250627,26886,6.3,1.6,4.0,2.5,4.710,0.559
20250626,27983,6.5,3.0,4.0,1.2,4.478,0.370
20250625,27238,6.5,3.0,4.1,1.2,5.526,0.184
20250624,26835,6.4,1.7,4.2,1.2,5.781,0.180
20250623,27607,6.6,3.3,4.4,1.2,5.166,0.282
20250622,27880,6.5,1.3,4.4,1.1,6.087,0.359
20250621,27280,6.5,2.2,4.4,1.1,5.674,0.225
20250620,25979,6.5,2.7,4.1,1.2,5.720,0.175
20250619,26884,6.5,1.9,4.2,1.1,4.927,0.176
20250618,26188,6.6,1.2,3.9,1.2,4.748,0.188
20250617,26383,6.3,1.2,3.7,1.2,5.004,0.197
