관측소명,관측소코드,관측일시,풍향,기압(hPa),습도(%),기온(℃),수온(℃),최대파고(m),풍속(m/s),위도,경도
포항,22106,2016-11-17,,1024.2,59.0,14.2,18.3,2.2,4.2,36.3500000000,129.7833000000
포항,22106,2016-11-18,,1019.2,71.0,15.7,18.1,1.3,3.0,36.3500000000,129.7833000000
포항,22106,2016-11-19,,1012.6,76.0,16.4,18.1,1.5,5.2,36.3500000000,129.7833000000
포항,22106,2016-11-20,,1019.3,62.0,16.4,19.0,2.6,6.8,36.3500000000,129.7833000000
포항,22106,2016-11-21,,1018.3,59.0,16.2,19.9,3.5,3.9,36.3500000000,129.7833000000
포항,22106,2016-11-22,,1017.5,67.0,12.6,20.0,6.3,8.3,36.3500000000,129.7833000000
포항,22106,2016-11-23,,1021.9,73.0,9.5,18.6,6.6,7.8,36.3500000000,129.7833000000
포항,22106,2016-11-24,,1022.2,45.0,6.2,17.2,4.7,9.8,36.3500000000,129.7833000000
포항,22106,2016-11-25,,1025.3,43.0,7.0,17.1,3.3,7.0,36.3500000000,129.7833000000
포항,22106,2016-11-26,,1023.1,58.0,8.7,19.0,3.1,5.0,36.3500000000,129.7833000000
포항,22106,2016-11-27,,1019.0,59.0,10.6,18.9,2.4,7.0,36.3500000000,129.7833000000
포항,22106,2016-11-28,,1024.2,49.0,8.8,19.3,3.8,7.7,36.3500000000,129.7833000000
포항,22106,2016-11-29,,1030.8,61.0,10.2,19.2,3.4,7.9,36.3500000000,129.7833000000
포항,22106,2016-11-30,,1025.6,67.0,13.0,19.4,4.1,9.2,36.3500000000,129.7833000000
포항,22106,2016-12-01,,1022.2,50.0,11.2,19.5,3.8,10.3,36.3500000000,129.7833000000
포항,22106,2016-12-02,,1026.3,44.0,9.8,19.0,3.4,9.5,36.3500000000,129.7833000000
포항,22106,2016-12-03,,1024.1,49.0,13.6,19.2,2.2,5.9,36.3500000000,129.7833000000
포항,22106,2016-12-04,,1015.8,42.0,13.7,19.5,1.8,-,36.3500000000,129.7833000000
포항,22106,2016-12-05,,1014.9,55.0,13.6,19.1,1.9,-,36.3500000000,129.7833000000
포항,22106,2016-12-06,,1022.0,43.0,7.7,18.5,3.7,7.2,36.3500000000,129.7833000000
포항,22106,2016-12-07,,1020.0,51.0,8.5,18.2,3.4,7.2,36.3500000000,129.7833000000
포항,22106,2016-12-08,,1017.7,50.0,9.3,18.0,1.9,6.7,36.3500000000,129.7833000000
포항,22106,2016-12-09,,1015.5,54.0,9.8,17.9,3.2,8.8,36.3500000000,129.7833000000
포항,22106,2016-12-10,,1022.8,48.0,7.9,16.3,4.0,6.0,36.3500000000,129.7833000000
포항,22106,2016-12-11,,1026.3,58.0,8.6,16.0,3.2,5.1,36.3500000000,129.7833000000
포항,22106,2016-12-12,,1022.8,57.0,11.9,16.4,2.5,4.0,36.3500000000,129.7833000000
포항,22106,2016-12-13,,1016.1,66.0,12.2,17.3,4.3,6.7,36.3500000000,129.7833000000
포항,22106,2016-12-14,,1016.4,79.0,6.7,17.3,6.8,7.7,36.3500000000,129.7833000000
포항,22106,2016-12-15,,1017.9,62.0,4.6,17.1,5.1,9.8,36.3500000000,129.7833000000
포항,22106,2016-12-16,,1022.4,53.0,3.3,17.3,6.5,10.7,36.3500000000,129.7833000000
포항,22106,2016-12-17,,1026.2,56.0,8.9,17.0,3.1,10.1,36.3500000000,129.7833000000
포항,22106,2016-12-18,,1027.7,50.0,10.9,17.2,1.6,5.4,36.3500000000,129.7833000000
포항,22106,2016-12-19,,1024.5,68.0,13.0,17.4,1.3,5.0,36.3500000000,129.7833000000
포항,22106,2016-12-20,,1025.8,68.0,14.1,16.9,2.1,5.7,36.3500000000,129.7833000000
포항,22106,2016-12-21,,1023.9,73.0,15.1,17.5,1.6,4.6,36.3500000000,129.7833000000
포항,22106,2016-12-22,,1006.6,72.0,14.3,16.5,6.1,11.7,36.3500000000,129.7833000000
포항,22106,2016-12-23,,1014.8,61.0,6.3,16.1,7.1,12.2,36.3500000000,129.7833000000
포항,22106,2016-12-24,,1026.6,74.0,7.4,16.4,7.4,6.4,36.3500000000,129.7833000000
포항,22106,2016-12-25,,1028.1,73.0,11.6,16.9,5.2,4.9,36.3500000000,129.7833000000
포항,22106,2016-12-26,,1018.8,71.0,10.9,16.1,2.3,6.4,36.3500000000,129.7833000000
포항,22106,2016-12-27,,1016.2,78.0,6.5,16.5,6.8,10.9,36.3500000000,129.7833000000
포항,22106,2016-12-28,,1026.2,62.0,6.1,16.7,8.2,6.8,36.3500000000,129.7833000000
포항,22106,2016-12-29,,1025.7,49.0,3.8,16.2,3.1,9.3,36.3500000000,129.7833000000
포항,22106,2016-12-30,,1028.9,49.0,4.6,15.9,3.2,8.6,36.3500000000,129.7833000000
포항,22106,2016-12-31,,1027.4,54.0,7.3,15.7,3.0,8.0,36.3500000000,129.7833000000
포항,22106,2017-01-01,,1025.8,59.0,9.1,15.7,2.3,8.1,36.3500000000,129.7833000000
포항,22106,2017-01-02,,1020.1,58.0,10.4,16.0,2.0,7.9,36.3500000000,129.7833000000
포항,22106,2017-01-03,,1020.9,47.0,9.5,15.8,2.6,8.1,36.3500000000,129.7833000000
포항,22106,2017-01-04,,1021.8,49.0,10.0,15.8,2.1,6.3,36.3500000000,129.7833000000
포항,22106,2017-01-05,,1026.8,68.0,9.0,15.5,4.0,8.4,36.3500000000,129.7833000000
포항,22106,2017-01-06,,1027.3,51.0,7.9,15.3,3.9,3.8,36.3500000000,129.7833000000
포항,22106,2017-01-07,,1021.3,57.0,9.8,15.6,2.1,2.1,36.3500000000,129.7833000000
포항,22106,2017-01-08,,1012.7,67.0,11.5,15.8,2.9,6.6,36.3500000000,129.7833000000
포항,22106,2017-01-09,,1011.9,56.0,9.4,15.5,2.9,9.2,36.3500000000,129.7833000000
포항,22106,2017-01-10,,1018.7,50.0,4.6,15.1,3.4,9.9,36.3500000000,129.7833000000
포항,22106,2017-01-11,,1021.3,49.0,2.3,14.8,3.9,11.0,36.3500000000,129.7833000000
포항,22106,2017-01-12,,1014.5,53.0,5.0,14.9,3.3,9.2,36.3500000000,129.7833000000
포항,22106,2017-01-13,,1013.1,53.0,2.2,15.0,4.1,10.5,36.3500000000,129.7833000000
포항,22106,2017-01-14,,1018.6,58.0,1.0,15.4,6.5,11.5,36.3500000000,129.7833000000
포항,22106,2017-01-15,,1022.6,50.0,1.2,15.6,6.0,7.8,36.3500000000,129.7833000000
포항,22106,2017-01-16,,1025.4,60.0,5.0,15.3,5.7,10.0,36.3500000000,129.7833000000
포항,22106,2017-01-17,,1029.5,49.0,7.2,15.1,5.4,3.6,36.3500000000,129.7833000000
포항,22106,2017-01-18,,1027.6,50.0,6.5,14.1,4.8,7.1,36.3500000000,129.7833000000
포항,22106,2017-01-19,,1021.3,54.0,8.3,14.8,2.2,4.4,36.3500000000,129.7833000000
포항,22106,2017-01-20,,1015.2,63.0,4.6,15.4,8.8,10.6,36.3500000000,129.7833000000
포항,22106,2017-01-21,,1023.8,59.0,2.8,15.2,9.1,7.9,36.3500000000,129.7833000000
포항,22106,2017-01-22,,1021.6,57.0,0.5,14.9,4.0,10.5,36.3500000000,129.7833000000
포항,22106,2017-01-23,,1025.9,58.0,0.9,14.3,4.7,9.9,36.3500000000,129.7833000000
포항,22106,2017-01-24,,1030.1,47.0,1.0,14.1,4.2,8.0,36.3500000000,129.7833000000
포항,22106,2017-01-25,,1030.6,42.0,2.9,14.2,4.1,6.6,36.3500000000,129.7833000000
포항,22106,2017-01-26,,1024.8,41.0,6.2,14.6,2.3,8.0,36.3500000000,129.7833000000
포항,22106,2017-01-27,,1021.6,37.0,7.3,14.5,3.2,10.5,36.3500000000,129.7833000000
포항,22106,2017-01-28,,1025.1,51.0,7.4,14.9,3.1,4.4,36.3500000000,129.7833000000
포항,22106,2017-01-29,,1017.2,57.0,9.4,15.2,1.3,3.0,36.3500000000,129.7833000000
포항,22106,2017-01-30,,1018.5,70.0,5.0,15.1,7.9,10.0,36.3500000000,129.7833000000
포항,22106,2017-01-31,,-,-,-,-,-,-,36.3500000000,129.7833000000
포항,22106,2017-02-01,,-,-,-,-,-,-,36.3500000000,129.7833000000
포항,22106,2017-02-02,,1023.9,47.0,4.9,14.2,4.1,10.7,36.3500000000,129.7833000000
포항,22106,2017-02-03,,-,-,-,-,-,-,36.3500000000,129.7833000000
포항,22106,2017-02-04,,1018.6,46.0,10.1,13.6,1.7,5.7,36.3500000000,129.7833000000
포항,22106,2017-02-05,,1009.6,56.0,9.4,13.3,2.9,6.5,36.3500000000,129.7833000000
포항,22106,2017-02-06,,1016.9,53.0,5.3,13.1,4.9,9.3,36.3500000000,129.7833000000
포항,22106,2017-02-07,,1023.1,62.0,6.2,12.4,4.4,5.0,36.3500000000,129.7833000000
포항,22106,2017-02-08,,1016.1,49.0,7.2,11.8,3.2,3.7,36.3500000000,129.7833000000
포항,22106,2017-02-09,,1008.9,52.0,2.5,11.6,6.8,12.0,36.3500000000,129.7833000000
포항,22106,2017-02-10,,1013.1,53.0,0.8,12.8,6.3,10.8,36.3500000000,129.7833000000
포항,22106,2017-02-11,,1020.0,55.0,0.7,13.2,4.8,10.3,36.3500000000,129.7833000000
포항,22106,2017-02-12,,1025.2,50.0,3.7,13.1,4.4,8.7,36.3500000000,129.7833000000
포항,22106,2017-02-13,,1028.0,43.0,5.6,13.6,4.3,6.7,36.3500000000,129.7833000000
포항,22106,2017-02-14,,1030.4,55.0,6.0,13.8,3.1,5.2,36.3500000000,129.7833000000
포항,22106,2017-02-15,,1027.1,36.0,8.8,12.9,2.4,6.0,36.3500000000,129.7833000000
포항,22106,2017-02-16,,1018.7,50.0,12.7,13.0,2.4,8.3,36.3500000000,129.7833000000
포항,22106,2017-02-17,,1015.5,68.0,11.3,13.1,4.2,8.2,36.3500000000,129.7833000000
포항,22106,2017-02-18,,1020.4,46.0,4.6,12.9,5.9,10.1,36.3500000000,129.7833000000
포항,22106,2017-02-19,,1016.4,55.0,6.5,12.9,4.1,7.7,36.3500000000,129.7833000000
포항,22106,2017-02-20,,1010.7,61.0,8.8,13.2,7.8,10.1,36.3500000000,129.7833000000
포항,22106,2017-02-21,,1028.5,57.0,6.0,12.6,7.6,6.4,36.3500000000,129.7833000000
포항,22106,2017-02-22,,1015.2,77.0,8.9,12.5,3.6,6.0,36.3500000000,129.7833000000
포항,22106,2017-02-23,,1012.9,64.0,6.2,12.4,4.7,10.2,36.3500000000,129.7833000000
포항,22106,2017-02-24,,1020.7,51.0,4.2,13.0,4.7,8.4,36.3500000000,129.7833000000
포항,22106,2017-02-25,,1020.0,44.0,6.8,12.8,2.7,7.3,36.3500000000,129.7833000000
포항,22106,2017-02-26,,1023.3,55.0,7.4,13.1,2.5,6.8,36.3500000000,129.7833000000
포항,22106,2017-02-27,,1026.9,64.0,7.6,13.5,2.3,3.9,36.3500000000,129.7833000000
포항,22106,2017-02-28,,1023.7,55.0,10.4,13.9,1.7,5.3,36.3500000000,129.7833000000
포항,22106,2017-03-01,,1015.4,53.0,11.5,14.1,1.8,5.4,36.3500000000,129.7833000000
포항,22106,2017-03-02,,1010.7,73.0,7.6,13.8,4.8,7.8,36.3500000000,129.7833000000
포항,22106,2017-03-03,,1017.7,48.0,8.4,13.4,5.1,7.0,36.3500000000,129.7833000000
포항,22106,2017-03-04,,1017.7,41.0,11.0,14.5,1.3,4.0,36.3500000000,129.7833000000
포항,22106,2017-03-05,,1013.7,55.0,12.4,14.8,1.9,4.9,36.3500000000,129.7833000000
포항,22106,2017-03-06,,1010.5,48.0,7.8,14.4,4.1,9.2,36.3500000000,129.7833000000
포항,22106,2017-03-07,,1012.6,45.0,3.6,13.8,4.1,9.2,36.3500000000,129.7833000000
포항,22106,2017-03-08,,1011.6,51.0,4.0,13.8,3.5,10.5,36.3500000000,129.7833000000
포항,22106,2017-03-09,,1010.1,48.0,7.6,13.4,3.0,9.8,36.3500000000,129.7833000000
포항,22106,2017-03-10,,1017.2,45.0,7.9,13.8,2.9,6.2,36.3500000000,129.7833000000
포항,22106,2017-03-11,,1022.5,48.0,10.6,14.0,1.2,4.5,36.3500000000,129.7833000000
포항,22106,2017-03-12,,1019.1,57.0,12.3,12.9,2.3,7.3,36.3500000000,129.7833000000
포항,22106,2017-03-13,,1016.9,58.0,10.2,13.2,3.1,7.7,36.3500000000,129.7833000000
포항,22106,2017-03-14,,1017.0,65.0,8.0,13.6,4.4,6.4,36.3500000000,129.7833000000
포항,22106,2017-03-15,,1021.7,61.0,8.0,13.6,5.4,8.5,36.3500000000,129.7833000000
포항,22106,2017-03-16,,1020.8,60.0,9.8,14.1,3.5,4.3,36.3500000000,129.7833000000
포항,22106,2017-03-17,,1022.3,58.0,10.8,13.3,2.1,3.5,36.3500000000,129.7833000000
포항,22106,2017-03-18,,1022.4,56.0,12.4,11.8,1.1,4.9,36.3500000000,129.7833000000
포항,22106,2017-03-19,,1025.0,65.0,11.7,11.7,2.7,5.4,36.3500000000,129.7833000000
포항,22106,2017-03-20,,1019.8,72.0,11.2,11.8,1.1,2.3,36.3500000000,129.7833000000
포항,22106,2017-03-21,,1014.1,64.0,9.4,11.6,5.7,7.9,36.3500000000,129.7833000000
포항,22106,2017-03-22,,1019.1,56.0,10.2,11.6,3.2,4.0,36.3500000000,129.7833000000
포항,22106,2017-03-23,,1019.3,59.0,10.9,11.7,3.0,6.5,36.3500000000,129.7833000000
포항,22106,2017-03-24,,1022.5,49.0,8.9,11.7,2.5,5.1,36.3500000000,129.7833000000
포항,22106,2017-03-25,,1020.3,54.0,9.3,14.2,1.9,4.8,36.3500000000,129.7833000000
포항,22106,2017-03-26,,1017.6,64.0,9.1,14.8,1.1,3.0,36.3500000000,129.7833000000
포항,22106,2017-03-27,,1017.6,65.0,9.2,14.7,1.9,6.6,36.3500000000,129.7833000000
포항,22106,2017-03-28,,1021.7,58.0,10.4,13.8,2.3,6.3,36.3500000000,129.7833000000
포항,22106,2017-03-29,,1021.0,65.0,11.7,13.4,2.2,6.5,36.3500000000,129.7833000000
포항,22106,2017-03-30,,1020.5,61.0,12.6,13.6,1.9,5.9,36.3500000000,129.7833000000
포항,22106,2017-03-31,,1019.2,64.0,10.4,14.7,2.3,5.9,36.3500000000,129.7833000000
포항,22106,2017-04-01,,1015.6,64.0,9.5,14.9,2.7,3.8,36.3500000000,129.7833000000
포항,22106,2017-04-02,,1016.8,69.0,9.5,14.7,3.1,7.0,36.3500000000,129.7833000000
포항,22106,2017-04-03,,1019.1,49.0,14.8,14.5,2.3,6.8,36.3500000000,129.7833000000
포항,22106,2017-04-04,,1022.2,62.0,15.5,14.8,1.9,6.3,36.3500000000,129.7833000000
포항,22106,2017-04-05,,1018.9,71.0,15.6,14.9,3.3,7.9,36.3500000000,129.7833000000
포항,22106,2017-04-06,,1010.4,87.0,15.5,14.1,5.1,9.8,36.3500000000,129.7833000000
포항,22106,2017-04-07,,1013.9,79.0,14.6,14.8,1.7,4.0,36.3500000000,129.7833000000
포항,22106,2017-04-08,,1010.5,91.0,14.1,15.3,1.0,5.2,36.3500000000,129.7833000000
포항,22106,2017-04-09,,1015.4,68.0,12.9,15.3,3.1,7.4,36.3500000000,129.7833000000
포항,22106,2017-04-10,,1014.8,64.0,12.0,14.9,3.4,6.6,36.3500000000,129.7833000000
포항,22106,2017-04-11,,1004.0,79.0,12.3,14.9,3.9,7.5,36.3500000000,129.7833000000
포항,22106,2017-04-12,,1011.5,62.0,12.9,14.3,4.4,7.3,36.3500000000,129.7833000000
포항,22106,2017-04-13,,1015.2,54.0,13.7,13.2,2.0,6.7,36.3500000000,129.7833000000
포항,22106,2017-04-14,,1012.0,71.0,15.3,12.9,3.9,7.8,36.3500000000,129.7833000000
포항,22106,2017-04-15,,1011.9,73.0,16.4,13.3,2.2,5.5,36.3500000000,129.7833000000
포항,22106,2017-04-16,,1013.4,77.0,16.5,14.2,1.5,5.9,36.3500000000,129.7833000000
포항,22106,2017-04-17,,1000.5,89.0,15.0,15.2,4.8,9.2,36.3500000000,129.7833000000
포항,22106,2017-04-18,,997.8,73.0,15.2,15.3,4.2,7.8,36.3500000000,129.7833000000
포항,22106,2017-04-19,,1007.2,56.0,14.9,15.8,3.4,5.4,36.3500000000,129.7833000000
포항,22106,2017-04-20,,1011.0,58.0,15.4,15.8,2.8,3.1,36.3500000000,129.7833000000
포항,22106,2017-04-21,,1010.3,69.0,14.1,15.7,3.0,4.9,36.3500000000,129.7833000000
포항,22106,2017-04-22,,1013.7,67.0,13.3,16.2,1.8,3.7,36.3500000000,129.7833000000
포항,22106,2017-04-23,,1016.8,72.0,15.2,16.2,2.2,8.7,36.3500000000,129.7833000000
포항,22106,2017-04-24,,1018.4,73.0,16.2,16.1,3.0,9.0,36.3500000000,129.7833000000
포항,22106,2017-04-25,,1017.4,84.0,16.9,15.9,2.5,7.3,36.3500000000,129.7833000000
포항,22106,2017-04-26,,1014.8,67.0,15.0,16.4,1.3,3.2,36.3500000000,129.7833000000
포항,22106,2017-04-27,,1010.2,67.0,14.3,16.3,1.6,4.9,36.3500000000,129.7833000000
포항,22106,2017-04-28,,1004.4,55.0,16.6,16.0,2.8,6.9,36.3500000000,129.7833000000
포항,22106,2017-04-29,,1005.7,65.0,16.3,15.9,2.0,5.8,36.3500000000,129.7833000000
포항,22106,2017-04-30,,1005.2,70.0,18.0,16.0,2.7,7.0,36.3500000000,129.7833000000
포항,22106,2017-05-01,,1018.1,68.0,15.6,15.3,2.4,5.6,36.3500000000,129.7833000000
포항,22106,2017-05-02,,1023.8,71.0,14.8,15.2,1.2,2.5,36.3500000000,129.7833000000
포항,22106,2017-05-03,,1021.8,81.0,15.4,15.5,1.7,3.7,36.3500000000,129.7833000000
포항,22106,2017-05-04,,1016.8,89.0,16.8,15.6,1.0,5.5,36.3500000000,129.7833000000
포항,22106,2017-05-05,,1012.2,88.0,17.6,16.3,2.1,7.3,36.3500000000,129.7833000000
포항,22106,2017-05-06,,1012.4,61.0,17.9,15.9,2.0,5.8,36.3500000000,129.7833000000
포항,22106,2017-05-07,,1010.9,53.0,18.1,16.0,1.6,5.7,36.3500000000,129.7833000000
포항,22106,2017-05-08,,1011.2,55.0,19.2,16.3,2.0,6.1,36.3500000000,129.7833000000
포항,22106,2017-05-09,,1011.7,83.0,15.8,16.4,1.8,4.5,36.3500000000,129.7833000000
포항,22106,2017-05-10,,1008.3,86.0,16.3,16.2,2.1,2.7,36.3500000000,129.7833000000
포항,22106,2017-05-11,,1010.4,76.0,18.2,16.4,1.7,5.5,36.3500000000,129.7833000000
포항,22106,2017-05-12,,1009.8,84.0,17.8,16.8,2.4,6.1,36.3500000000,129.7833000000
포항,22106,2017-05-13,,1005.7,81.0,17.4,17.1,2.1,5.3,36.3500000000,129.7833000000
포항,22106,2017-05-14,,1006.9,48.0,18.6,16.6,2.1,5.7,36.3500000000,129.7833000000
포항,22106,2017-05-15,,1010.2,61.0,17.0,16.9,1.9,5.3,36.3500000000,129.7833000000
포항,22106,2017-05-16,,1010.2,81.0,16.7,17.0,1.9,2.7,36.3500000000,129.7833000000
포항,22106,2017-05-17,,1011.3,84.0,16.9,17.1,1.5,2.3,36.3500000000,129.7833000000
포항,22106,2017-05-18,,1013.7,85.0,17.5,16.9,1.3,5.9,36.3500000000,129.7833000000
포항,22106,2017-05-19,,1012.8,68.0,19.7,17.0,1.0,5.1,36.3500000000,129.7833000000
포항,22106,2017-05-20,,1012.8,72.0,18.7,16.9,1.3,5.2,36.3500000000,129.7833000000
포항,22106,2017-05-21,,1013.0,79.0,18.2,16.7,1.7,5.8,36.3500000000,129.7833000000
포항,22106,2017-05-22,,1014.5,87.0,17.1,16.6,1.2,4.4,36.3500000000,129.7833000000
포항,22106,2017-05-23,,1010.4,87.0,17.1,16.8,1.1,4.2,36.3500000000,129.7833000000
포항,22106,2017-05-24,,1008.1,92.0,17.2,17.1,1.4,4.2,36.3500000000,129.7833000000
포항,22106,2017-05-25,,1003.3,83.0,17.5,17.0,5.1,7.8,36.3500000000,129.7833000000
포항,22106,2017-05-26,,1007.3,68.0,15.0,16.8,5.7,6.5,36.3500000000,129.7833000000
포항,22106,2017-05-27,,1012.3,78.0,16.6,17.3,4.9,2.2,36.3500000000,129.7833000000
포항,22106,2017-05-28,,1010.7,78.0,18.2,17.3,2.2,6.5,36.3500000000,129.7833000000
포항,22106,2017-05-29,,1010.1,77.0,19.9,17.7,1.3,3.3,36.3500000000,129.7833000000
포항,22106,2017-05-30,,1008.5,80.0,19.2,17.2,0.6,3.5,36.3500000000,129.7833000000
포항,22106,2017-05-31,,1002.2,90.0,17.8,17.0,0.9,3.1,36.3500000000,129.7833000000
포항,22106,2017-06-01,,998.6,89.0,17.6,16.4,2.3,4.6,36.3500000000,129.7833000000
포항,22106,2017-06-02,,1004.4,74.0,16.8,17.3,3.1,3.5,36.3500000000,129.7833000000
포항,22106,2017-06-03,,1007.3,80.0,17.2,17.2,3.9,4.5,36.3500000000,129.7833000000
포항,22106,2017-06-04,,1011.0,74.0,18.1,18.5,3.7,2.6,36.3500000000,129.7833000000
포항,22106,2017-06-05,,1016.9,76.0,18.2,18.5,2.4,3.9,36.3500000000,129.7833000000
포항,22106,2017-06-06,,1016.0,80.0,18.0,18.6,1.4,3.1,36.3500000000,129.7833000000
포항,22106,2017-06-07,,1004.7,89.0,18.7,17.7,3.3,7.9,36.3500000000,129.7833000000
포항,22106,2017-06-08,,1007.1,77.0,19.0,17.3,1.8,5.7,36.3500000000,129.7833000000
포항,22106,2017-06-09,,1005.4,66.0,20.6,17.1,1.4,5.4,36.3500000000,129.7833000000
포항,22106,2017-06-10,,1007.5,70.0,18.8,17.3,1.3,3.0,36.3500000000,129.7833000000
포항,22106,2017-06-11,,1010.0,79.0,18.2,17.8,2.1,3.4,36.3500000000,129.7833000000
포항,22106,2017-06-12,,1016.4,74.0,17.9,18.2,2.2,4.1,36.3500000000,129.7833000000
포항,22106,2017-06-13,,1015.0,73.0,17.6,18.4,2.0,3.2,36.3500000000,129.7833000000
포항,22106,2017-06-14,,1009.0,81.0,19.2,18.5,1.3,5.5,36.3500000000,129.7833000000
포항,22106,2017-06-15,,1006.8,76.0,20.5,18.9,1.1,4.4,36.3500000000,129.7833000000
포항,22106,2017-06-16,,1012.3,80.0,19.1,19.2,2.0,3.9,36.3500000000,129.7833000000
포항,22106,2017-06-17,,1011.7,79.0,19.1,19.7,2.2,3.9,36.3500000000,129.7833000000
포항,22106,2017-06-18,,1010.1,85.0,20.0,20.5,1.5,4.3,36.3500000000,129.7833000000
